Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount,Comments
Self,FLRN,Investment Growth Floating Rate ETF SPDR,Sale (Full),05/03/2023,"$1,001 - $15,000",n/a
Self,GLD,SPDR Gold Trust,Purchase,05/03/2023,"$1,001 - $15,000",n/a
Self,HACK,ETFMG Prime Cyber Security ETF,Purchase,05/03/2023,"$1,001 - $15,000",n/a
Self,FLOT,iShares Floating Rate Bond ETF,Sale (Full),05/03/2023,"$1,001 - $15,000",n/a
Self,XSW,SPDR S&P Software & Services ETF,Purchase,10/04/2023,"$1,001 - $15,000",n/a
Self,VAW,Vanguard Materials ETF,Purchase,10/04/2023,"$1,001 - $15,000",n/a
