Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount,Comments
Self,--,SMCWX - American Funds SmallcapWorld A,Sale (Partial),11/09/2023,"$1,001 - $15,000",n/a
Self,--,SMCWX - American Funds SmallcapWorld A,Purchase,11/09/2023,"$1,001 - $15,000",n/a
Spouse,--,SMCWX - American Funds SmallcapWorld A,Sale (Partial),11/09/2023,"$1,001 - $15,000",n/a
Spouse,--,SMCWX - American Funds SmallcapWorld A,Purchase,11/09/2023,"$1,001 - $15,000",n/a
