Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount,Comments
Self,SWISX,Schwab International Index Fund - Select Shares,Sale (Full),08/18/2023,"$1,001 - $15,000",n/a
Self,LQD,iShares iBoxx $ Investment Grade Corporate Bond ET,Sale (Partial),08/22/2023,"$1,001 - $15,000",n/a
Self,BIL,SPDR Bloomberg 1-3 Month T-Bill ETF,Purchase,08/22/2023,"$1,001 - $15,000",n/a
Self,SWPPX,Schwab S&P 500 Index Fund- Select Shares,Purchase,08/23/2023,"$1,001 - $15,000",n/a
Self,LQD,iShares iBoxx $ Investment Grade Corporate Bond ET,Sale (Partial),08/29/2023,"$1,001 - $15,000",n/a
Self,IVV,iShares Core S&P 500 ETF,Purchase,08/29/2023,"$1,001 - $15,000",n/a
Self,MAILX,Blackrock International I,Sale (Full),09/25/2023,"$1,001 - $15,000",n/a
Self,GSG,iShares GSCI Commodity-Indexed Trust Fund,Purchase,09/26/2023,"$1,001 - $15,000",n/a
Self,IVV,iShares Core S&P 500 ETF,Sale (Partial),10/03/2023,"$1,001 - $15,000",n/a
Self,GSG,iShares GSCI Commodity-Indexed Trust Fund,Purchase,10/03/2023,"$1,001 - $15,000",n/a
Self,FRIAX,Franklin Income Fund Advisor Class,Sale (Full),10/25/2023,"$1,001 - $15,000",n/a
Self,JEPIX,Jpmorgan Equity Premium Income Fund Class I,Sale (Full),10/26/2023,"$1,001 - $15,000",n/a
Self,SWPPX,Schwab S&P 500 Index Fund- Select Shares,Sale (Partial),10/27/2023,"$1,001 - $15,000",n/a
Self,GSG,iShares GSCI Commodity-Indexed Trust Fund,Purchase,10/31/2023,"$1,001 - $15,000",n/a
Self,SWPPX,Schwab S&P 500 Index Fund- Select Shares,Purchase,11/14/2023,"$1,001 - $15,000",n/a
Self,MALOX,Blackrock Global Alloc I,Purchase,11/17/2023,"$1,001 - $15,000",n/a
Self,QTSSX,Quantified Tactical Sectors Fund Investor Class,Sale (Full),02/03/2023,"$1,001 - $15,000",n/a
Self,FDWGX,American Funds Developing World Growth and Incom,Sale (Partial),02/03/2023,"$1,001 - $15,000",n/a
Self,IVV,iShares Core S&P 500 ETF,Purchase,02/03/2023,"$1,001 - $15,000",n/a
