Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount,Comments
Spouse,IEFA,iShares Core MSCI EAFE ETF,Purchase,06/01/2023,"$1,001 - $15,000",n/a
Spouse,--,GSLC - GS Activebeta US Largecap ETF,Sale (Partial),08/07/2023,"$1,001 - $15,000",n/a
Spouse,IGLB,iShares 10  Year Investment Grade Corporate Bond E,Purchase,08/07/2023,"$1,001 - $15,000",n/a
Spouse,HDUS,Lattice Strategies Trust Hartford Disciplined US E,Purchase,08/07/2023,"$1,001 - $15,000",n/a
Spouse,--,FNSXX - FIMM Money Market Port Instl Cl M/M,Purchase,02/16/2023,"$100,001 - $250,000",n/a
Spouse,--,FNSXX - FIMM Money Market Port Instl Cl M/M,Purchase,11/01/2023,"$1,001 - $15,000",n/a
Joint,--,FNSXX - FIMM Money Market Port Instl Cl M/M,Purchase,02/10/2023,"$1,001 - $15,000",n/a
Self,--,FNSXX - FIMM Money Market Port Instl Cl M/M,Purchase,03/07/2023,"$15,001 - $50,000",n/a
Self,--,FNSXX - FIMM Money Market Port Instl Cl M/M,Purchase,02/16/2023,"$50,001 - $100,000",n/a
Self,PPA,Invesco Aerospace & Defense ETF,Sale (Full),02/01/2023,"$1,001 - $15,000",n/a
Self,GSLC,GS Activebeta US Largecap ETF,Purchase,02/01/2023,"$1,001 - $15,000",n/a
Self,QQQM,Invesco NASDAQ 100 ETF,Purchase,02/01/2023,"$1,001 - $15,000",n/a
Self,EFV,iShares MSCI EAFE Value ETF,Purchase,02/01/2023,"$1,001 - $15,000",n/a
Self,IEMG,iShares Core MSCI Emerging Markets ETF,Purchase,02/01/2023,"$1,001 - $15,000",n/a
Self,SHYG,iShares 0-5 Year High Yield Corporate Bond ETF,Purchase,02/01/2023,"$1,001 - $15,000",n/a
Self,--,IYG - iShares Tr US Fin SVC ETF,Purchase,02/01/2023,"$1,001 - $15,000",n/a
Self,JEPI,JPMorgan Equity Premium Income ETF,Purchase,02/01/2023,"$1,001 - $15,000",n/a
Self,IJR,iShares Core S&P Small-Cap ETF,Purchase,02/01/2023,"$1,001 - $15,000",n/a
Self,IYW,iShares U.S. Technology ETF,Sale (Partial),02/01/2023,"$1,001 - $15,000",n/a
Self,TLH,iShares 10-20 Year Treasury Bond ETF,Purchase,02/01/2023,"$1,001 - $15,000",n/a
Self,--,IHI - iShares U.S. Medical Devices ETF,Sale (Full),02/01/2023,"$1,001 - $15,000",n/a
Self,IYW,iShares U.S. Technology ETF,Sale (Partial),02/03/2023,"$1,001 - $15,000",n/a
Self,MOTI,VanEck Morningstar International Moat ETF,Purchase,02/03/2023,"$1,001 - $15,000",n/a
Self,--,IJR - iShares Core S&P Small-Cap ETF,Sale (Full),06/01/2023,"$1,001 - $15,000",n/a
Self,--,IEFA - iShares Core MSCI EAFE ETF,Purchase,06/01/2023,"$1,001 - $15,000",n/a
Self,--,IEFA - iShares Core MSCI EAFE ETF,Purchase,06/23/2023,"$1,001 - $15,000",n/a
Self,GSLC,Goldman Sachs ActiveBeta U.S. Large Cap Equity ETF,Sale (Partial),08/07/2023,"$1,001 - $15,000",n/a
Self,--,IGLB - iShares 10 Year Investment Grade Corporate Bond E,Purchase,08/07/2023,"$1,001 - $15,000",n/a
Self,--,SHYG - iShares 0-5 Year High Yield Corporate Bond ETF,Sale (Partial),08/07/2023,"$1,001 - $15,000",
Self,--,IEMG - iShares Core MSCI Emerging Markets ETF,Purchase,08/07/2023,"$1,001 - $15,000",n/a
Self,--,HDUS - Lattice Strategies Tr Hartford Disciplined US Equity,Purchase,08/07/2023,"$1,001 - $15,000",n/a
Self,--,IGSB - iShares Tr ISHS 1-5YE INVS,Purchase,12/22/2023,"$1,001 - $15,000",n/a
Self,TLH,iShares 10-20 Year Treasury Bond ETF,Sale (Full),12/22/2023,"$1,001 - $15,000",n/a
Spouse,--,ALMLA - Age-Based Moderate Ages 11 - 12 Portfolio,Sale (Full),01/01/2023,"$1,001 - $15,000",n/a
Spouse,--,ALMFA - Age-Based Moderate Ages 13 - 14 Portfolio,Purchase,01/01/2023,"$1,001 - $15,000",n/a
Self,BBCA,JPMorgan BetaBuilders Canada ETF,Purchase,02/01/2023,"$1,001 - $15,000",n/a
Spouse,IJR,iShares Core S&P Small-Cap ETF,Sale (Full),06/01/2023,"$1,001 - $15,000",n/a
