Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount
Spouse,--,MainStay MacKay High Yield Municipal Bond Fund (MMHIX),Purchase,08/31/2023,"$1,001 - $15,000"
Spouse,--,MainStay MacKay High Yield Municipal Bond Fund (MMHIX),Sale (Full),09/21/2023,"$250,001 - $500,000"
Spouse,--,Neuberger Berman Large Cap Value Instl (NBPIX),Sale (Partial),02/08/2023,"$100,001 - $250,000"
Spouse,--,Neuberger Berman Large Cap Value Instl (NBPIX),Sale (Full),09/21/2023,"$250,001 - $500,000"
Spouse,--,PONPX - Pimco Income Fund Class I-2,Purchase,01/12/2023,"$100,001 - $250,000"
Spouse,--,PONPX - Pimco Income Fund Class I-2,Purchase,01/24/2023,"$50,001 - $100,000"
Spouse,--,PONPX - Pimco Income Fund Class I-2,Purchase,02/08/2023,"$1,001 - $15,000"
Spouse,--,PONPX - Pimco Income Fund Class I-2,Purchase,02/28/2023,"$1,001 - $15,000"
Spouse,--,PONPX - Pimco Income Fund Class I-2,Purchase,03/31/2023,"$1,001 - $15,000"
Spouse,--,PONPX - Pimco Income Fund Class I-2,Purchase,04/28/2023,"$1,001 - $15,000"
Spouse,--,PONPX - Pimco Income Fund Class I-2,Purchase,05/31/2023,"$1,001 - $15,000"
Spouse,--,PONPX - Pimco Income Fund Class I-2,Purchase,06/30/2023,"$1,001 - $15,000"
Spouse,--,PONPX - Pimco Income Fund Class I-2,Purchase,07/31/2023,"$1,001 - $15,000"
Spouse,--,PONPX - Pimco Income Fund Class I-2,Sale (Full),09/21/2023,"$250,001 - $500,000"
Spouse,--,Smead Value I1 (SVFFX),Sale (Partial),02/08/2023,"$100,001 - $250,000"
Spouse,--,Smead Value I1 (SVFFX),Sale (Full),09/21/2023,"$250,001 - $500,000"
Spouse,--,SPDR Nuveen Bloomberg High Yield Municipal Bond ETF (HYMB),Sale (Full),01/24/2023,"$250,001 - $500,000"
Spouse,--,SPDR SSgA Multi-Asset Real Return ETF (RLY),Sale (Full),01/24/2023,"$500,001 - $1,000,000"
Spouse,--,T. Rowe Price All-Cap Opportunities Fund (PRWAX),Purchase,01/12/2023,"$100,001 - $250,000"
Spouse,--,T. Rowe Price All-Cap Opportunities Fund (PRWAX),Purchase,01/24/2023,"$50,001 - $100,000"
Spouse,--,T. Rowe Price All-Cap Opportunities Fund (PRWAX),Sale (Full),09/21/2023,"$100,001 - $250,000"
Spouse,--,Thornburg Strategic Income I (TSIIX),Purchase,01/12/2023,"$100,001 - $250,000"
Spouse,--,Thornburg Strategic Income I (TSIIX),Purchase,01/24/2023,"$50,001 - $100,000"
Spouse,--,Thornburg Strategic Income I (TSIIX),Purchase,02/08/2023,"$1,001 - $15,000"
Spouse,--,Thornburg Strategic Income I (TSIIX),Sale (Full),09/21/2023,"$250,001 - $500,000"
Spouse,--,Vanguard Value Index Fund ETF Shares (VTV),Purchase,02/08/2023,"$1,001 - $15,000"
Spouse,--,Vanguard Value Index Fund ETF Shares (VTV),Sale (Full),09/21/2023,"$100,001 - $250,000"
Spouse,MUB,iShares National Muni Bond ETF,Purchase,11/27/2023,"$1,000,001 - $5,000,000"
Spouse,VEA,Vanguard FTSE Developed Markets ETF,Purchase,11/27/2023,"$500,001 - $1,000,000"
Spouse,--,Vanguard Emerging Markets Stock Index Fund (VWO),Purchase,11/27/2023,"$500,001 - $1,000,000"
Spouse,--,Vanguard Mid-Cap Index Fund ETF Shares (VO),Purchase,11/27/2023,"$500,001 - $1,000,000"
Spouse,--,Vanguard S&P 500 ETF (VOO),Purchase,11/27/2023,"$1,000,001 - $5,000,000"
Spouse,--,Vanguard Small-Cap Index Fund ETF Shares (VB),Purchase,11/27/2023,"$500,001 - $1,000,000"
Joint,--,iShares Core U.S. Aggregate Bond ETF (AGG),Sale (Full),10/24/2023,"$250,001 - $500,000"
Joint,--,Schwab U.S. TIPS ETF (SCHP),Purchase,10/20/2023,"$50,001 - $100,000"
Joint,--,Vanguard Tax-Exempt Bond Index Fund ETF Shares (VTEB),Purchase,07/20/2023,"$100,001 - $250,000"
Joint,--,Vanguard Tax-Exempt Bond Index Fund ETF Shares (VTEB),Purchase,12/12/2023,"$100,001 - $250,000"
Joint,--,Vanguard Tax-Exempt Bond Index Fund ETF Shares (VTEB),Purchase,12/19/2023,"$100,001 - $250,000"
Joint,--,Vanguard Total Bond Market Index Fund (BND),Purchase,10/24/2023,"$250,001 - $500,000"
Self,--,BlackRock Ultra Short-Term Bond ETF (ICSH),Sale (Full),01/12/2023,"$100,001 - $250,000"
Self,--,Cohen & Steers Real Assets I (RAPIX),Sale (Partial),01/12/2023,"$15,001 - $50,000"
Self,--,Cohen & Steers Real Assets I (RAPIX),Sale (Full),06/07/2023,"$50,001 - $100,000"
Self,--,Dimensional Emerging Core Equity Market ETF (DFAE),Purchase,01/12/2023,"$50,001 - $100,000"
Self,--,Dimensional Emerging Core Equity Market ETF (DFAE),Sale (Partial),06/04/2023,"$15,001 - $50,000"
Self,--,Dimensional Emerging Core Equity Market ETF (DFAE),Sale (Full),09/11/2023,"$15,001 - $50,000"
Self,--,Dimensional International Core Equity Market ETF (DFAI),Purchase,06/07/2023,"$100,001 - $250,000"
Self,--,Dimensional International Core Equity Market ETF (DFAI),Sale (Full),09/11/2023,"$100,001 - $250,000"
Self,--,Dimensional U.S. Small Cap ETF (DFAS),Purchase,06/07/2023,"$15,001 - $50,000"
Self,--,Dimensional U.S. Small Cap ETF (DFAS),Sale (Full),09/11/2023,"$15,001 - $50,000"
Self,--,DWS RREEF Real Assets Inst (AAAZX),Sale (Partial),01/12/2023,"$15,001 - $50,000"
Self,--,DWS RREEF Real Assets Inst (AAAZX),Sale (Full),05/03/2023,"$50,001 - $100,000"
Self,--,FullerThaler Behavioral Sm-Cp Eq Inst (FTHSX),Purchase,02/08/2023,"$50,001 - $100,000"
