Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount
Self,--,SMCWX - American Funds SmallcapWorld A,Sale (Partial),11/09/2023,"$1,001 - $15,000"
Self,--,SMCWX - American Funds SmallcapWorld A,Purchase,11/09/2023,"$1,001 - $15,000"
Spouse,--,SMCWX - American Funds SmallcapWorld A,Sale (Partial),11/09/2023,"$1,001 - $15,000"
Spouse,--,SMCWX - American Funds SmallcapWorld A,Purchase,11/09/2023,"$1,001 - $15,000"
