Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount
Joint,JABAX,Janus Henderson Balanced Fund - T Shares,Purchase,06/23/2023,"$1,001 - $15,000"
Joint,TRAIX,T. Rowe Price Capital Appreciation Fund - I Clas,Purchase,06/23/2023,"$1,001 - $15,000"
Joint,TRAIX,T. Rowe Price Capital Appreciation Fund - I Clas,Purchase,12/05/2023,"$1,001 - $15,000"
Joint,TRAIX,T. Rowe Price Capital Appreciation Fund - I Clas,Purchase,12/29/2023,"$1,001 - $15,000"
Spouse,XLE,SPDR Select Sector Fund - Energy Select Sector,Purchase,01/13/2023,"$1,001 - $15,000"
Spouse,TRAIX,T. Rowe Price Capital Appreciation Fund - I Clas,Purchase,01/13/2023,"$1,001 - $15,000"
Spouse,DODBX,Dodge & Cox Balanced Fund,Purchase,01/13/2023,"$1,001 - $15,000"
