Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount
Spouse,--,T. Rowe Price Retirement 2050 Trust B,Sale (Full),05/12/2023,"$1,001 - $15,000"
Spouse,--,Great Gray Trust T. Rowe Price Retirement Date 2050 Trust Class I1,Purchase,05/12/2023,"$1,001 - $15,000"
Spouse,--,Delaware Value Fund - Institutional Class,Sale (Full),12/08/2023,"$1,001 - $15,000"
Spouse,--,Wilmington Trust Collective Investment Trust - Putnam Large Cap Value Fund I1,Purchase,12/08/2023,"$1,001 - $15,000"
