Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount
Spouse,BNDX,Vanguard Total International Bond ETF,Purchase,06/28/2023,"$15,001 - $50,000"
Spouse,BNDX,Vanguard Total International Bond ETF,Purchase,07/27/2023,"$15,001 - $50,000"
Spouse,BNDX,Vanguard Total International Bond ETF,Purchase,08/29/2023,"$15,001 - $50,000"
Spouse,BNDX,Vanguard Total International Bond ETF,Purchase,09/28/2023,"$15,001 - $50,000"
Spouse,BNDX,Vanguard Total International Bond ETF,Purchase,10/30/2023,"$15,001 - $50,000"
Spouse,BNDX,Vanguard Total International Bond ETF,Purchase,12/28/2023,"$1,001 - $15,000"
Spouse,VFIDX,Vanguard Intermediate-Term Investment Grade Fund,Purchase,06/27/2023,"$15,001 - $50,000"
Spouse,VFIDX,Vanguard Intermediate-Term Investment Grade Fund,Purchase,07/26/2023,"$15,001 - $50,000"
Spouse,VFIDX,Vanguard Intermediate-Term Investment Grade Fund,Purchase,08/28/2023,"$15,001 - $50,000"
Spouse,VFIDX,Vanguard Intermediate-Term Investment Grade Fund,Purchase,09/27/2023,"$15,001 - $50,000"
Spouse,VFIDX,Vanguard Intermediate-Term Investment Grade Fund,Purchase,10/27/2023,"$15,001 - $50,000"
Spouse,BND,Vanguard Total Bond Market ETF,Purchase,06/28/2023,"$15,001 - $50,000"
Spouse,BND,Vanguard Total Bond Market ETF,Purchase,10/30/2023,"$15,001 - $50,000"
Spouse,VO,Vanguard Mid-Cap ETF,Purchase,05/30/2023,"$100,001 - $250,000"
Spouse,VO,Vanguard Mid-Cap ETF,Purchase,06/28/2023,"$100,001 - $250,000"
Spouse,VO,Vanguard Mid-Cap ETF,Purchase,06/28/2023,"$1,001 - $15,000"
Spouse,VO,Vanguard Mid-Cap ETF,Purchase,07/27/2023,"$100,001 - $250,000"
Spouse,VO,Vanguard Mid-Cap ETF,Purchase,08/29/2023,"$100,001 - $250,000"
Spouse,VO,Vanguard Mid-Cap ETF,Purchase,09/26/2023,"$1,001 - $15,000"
Spouse,VO,Vanguard Mid-Cap ETF,Purchase,09/28/2023,"$100,001 - $250,000"
Spouse,VO,Vanguard Mid-Cap ETF,Purchase,10/30/2023,"$100,001 - $250,000"
Spouse,VO,Vanguard Mid-Cap ETF,Purchase,12/27/2023,"$1,001 - $15,000"
Spouse,VB,Vanguard Small-Cap ETF,Purchase,05/30/2023,"$100,001 - $250,000"
Spouse,VB,Vanguard Small-Cap ETF,Purchase,06/28/2023,"$100,001 - $250,000"
Spouse,VB,Vanguard Small-Cap ETF,Purchase,06/28/2023,"$1,001 - $15,000"
Spouse,VB,Vanguard Small-Cap ETF,Purchase,07/27/2023,"$100,001 - $250,000"
Spouse,VB,Vanguard Small-Cap ETF,Purchase,08/29/2023,"$100,001 - $250,000"
Spouse,VB,Vanguard Small-Cap ETF,Purchase,09/26/2023,"$1,001 - $15,000"
Spouse,VB,Vanguard Small-Cap ETF,Purchase,09/28/2023,"$100,001 - $250,000"
Spouse,VB,Vanguard Small-Cap ETF,Purchase,10/30/2023,"$100,001 - $250,000"
Spouse,VB,Vanguard Small-Cap ETF,Purchase,12/27/2023,"$1,001 - $15,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,05/30/2023,"$15,001 - $50,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,06/28/2023,"$15,001 - $50,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,07/27/2023,"$15,001 - $50,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,08/29/2023,"$15,001 - $50,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,09/28/2023,"$15,001 - $50,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Sale (Full),10/13/2023,"$100,001 - $250,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,10/30/2023,"$50,001 - $100,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,12/21/2023,"$1,001 - $15,000"
Spouse,VMLUX,Vanguard Limited-Term Tax-Exempt Fd Admiral Shs,Purchase,10/27/2023,"$50,001 - $100,000"
Spouse,VWIUX,Vanguard Intermediate-Term Tax-Exempt Fd Admiral,Purchase,10/27/2023,"$100,001 - $250,000"
Spouse,VXUS,Vanguard Total International Stock ETF,Purchase,10/17/2023,"$100,001 - $250,000"
Spouse,VOO,Vanguard S&P 500 ETF,Purchase,03/29/2023,"$1,001 - $15,000"
Spouse,VOO,Vanguard S&P 500 ETF,Purchase,07/05/2023,"$1,001 - $15,000"
Spouse,VGIAX,Vanguard Growth and Income Fund Admiral Shares,Purchase,06/22/2023,"$1,001 - $15,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,06/23/2023,"$1,001 - $15,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,06/28/2023,"$15,001 - $50,000"
Spouse,VOO,Vanguard S&P 500 ETF,Purchase,10/03/2023,"$1,001 - $15,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,05/30/2023,"$15,001 - $50,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,07/27/2023,"$15,001 - $50,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,08/29/2023,"$15,001 - $50,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,09/28/2023,"$15,001 - $50,000"
Spouse,VEU,Vanguard FTSE All World Ex US ETF,Purchase,09/21/2023,"$1,001 - $15,000"
Spouse,--,(Heritage Foundation 403(b)) PREIX-T. Rowe Price Equity Index 500 (NASDAQ),Purchase,12/13/2023,"$1,001 - $15,000"
