Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,IBM,International Business Machines Corporation,Stock,Sale (Full),12/19/2019,"$1,001 - $15,000"
Joint,TSLA,Tesla; Inc.,Stock,Sale (Full),08/27/2019,"$1,001 - $15,000"
Self,CVS,CVS Health Corporation,Stock,Purchase,08/27/2019,"$1,001 - $15,000"
Self,T,AT&T Inc.,Stock,Purchase,08/27/2019,"$1,001 - $15,000"
Self,TSLA,Tesla; Inc.,Stock,Sale (Full),08/27/2019,"$15,001 - $50,000"
Joint,NSRGY,Nestlé S.A.,Stock,Sale (Full),06/05/2019,"$15,001 - $50,000"
Self,KO,The Coca-Cola Company,Stock,Purchase,06/05/2019,"$1,001 - $15,000"
Joint,NVDA,NVIDIA Corporation,Stock,Purchase,05/17/2019,"$1,001 - $15,000"
Self,CVS,CVS Health Corporation,Stock,Purchase,05/16/2019,"$1,001 - $15,000"
Spouse,INTC,Intel Corporation,Stock,Purchase,04/18/2019,"$1,001 - $15,000"
Spouse,PGR,The Progressive Corporation,Stock,Purchase,04/18/2019,"$1,001 - $15,000"
Joint,TEL,TE Connectivity Ltd.,Stock,Sale (Full),04/18/2019,"$1,001 - $15,000"
Joint,MCD,McDonald's Corporation,Stock,Purchase,04/18/2019,"$1,001 - $15,000"
Self,VZ,Verizon Communications Inc.,Stock,Purchase,04/18/2019,"$1,001 - $15,000"
Self,SIEGY,Siemens Aktiengesellschaft,Stock,Purchase,04/18/2019,"$15,001 - $50,000"
Self,T,AT&T Inc.,Stock,Purchase,04/18/2019,"$1,001 - $15,000"
Self,SQ,Square; Inc.,Stock,Purchase,04/18/2019,"$1,001 - $15,000"
Self,CGNX,Cognex Corporation,Stock,Purchase,04/18/2019,"$15,001 - $50,000"
Self,INTC,Intel Corporation,Stock,Purchase,04/18/2019,"$15,001 - $50,000"
Spouse,BA,The Boeing Company,Stock,Sale (Full),03/15/2019,"$1,001 - $15,000"
Spouse,BIIB,Biogen Inc.,Stock,Sale (Full),03/22/2019,"$1,001 - $15,000"
Joint,BA,The Boeing Company,Stock,Sale (Full),03/15/2019,"$15,001 - $50,000"
Spouse,NFLX,Netflix; Inc.,Stock,Sale (Partial),02/27/2019,"$1,001 - $15,000"
Joint,T,AT&T Inc.,Stock,Purchase,02/27/2019,"$1,001 - $15,000"
Joint,FB,Facebook; Inc.,Stock,Sale (Full),02/27/2019,"$15,001 - $50,000"
Joint,NSRGY,Nestlé S.A.,Stock,Sale (Partial),02/27/2019,"$15,001 - $50,000"
Joint,PEP,PepsiCo; Inc.,Stock,Purchase,02/27/2019,"$1,001 - $15,000"
Joint,PG,The Procter & Gamble Company,Stock,Purchase,02/27/2019,"$1,001 - $15,000"
Self,HAS,Hasbro; Inc.,Stock,Sale (Partial),02/12/2019,"$15,001 - $50,000"
Self,T,AT&T Inc.,Stock,Purchase,01/24/2019,"$1,001 - $15,000"
Spouse,FB,Facebook; Inc.,Stock,Sale (Full),12/04/2018,"$1,001 - $15,000"
Joint,GS,The Goldman Sachs Group; Inc.,Stock,Sale (Full),12/04/2018,"$15,001 - $50,000"
Joint,ETN,Eaton Corporation plc,Stock,Sale (Full),12/04/2018,"$1,001 - $15,000"
Joint,BUD,Anheuser-Busch InBev SA/NV,Stock,Sale (Full),12/04/2018,"$1,001 - $15,000"
Joint,REZI,Resideo Technologies; Inc.,Stock,Sale (Full),12/04/2018,"$1,001 - $15,000"
Joint,AMZN,Amazon.com; Inc.,Stock,Purchase,12/28/2018,"$1,001 - $15,000"
Joint,F,Ford Motor Company,Stock,Sale (Full),12/28/2018,"$1,001 - $15,000"
Joint,NVDA,NVIDIA Corporation,Stock,Purchase,12/28/2018,"$1,001 - $15,000"
Joint,T,AT&T Inc.,Stock,Sale (Partial),12/28/2018,"$1,001 - $15,000"
Joint,TSLA,Tesla; Inc.,Stock,Purchase,12/28/2018,"$1,001 - $15,000"
Joint,BMY,Bristol-Myers Squibb Company,Stock,Sale (Full),12/28/2018,"$15,001 - $50,000"
Self,C,Citigroup Inc.,Stock,Sale (Full),12/03/2018,"$1,001 - $15,000"
Self,BUD,Anheuser-Busch InBev SA/NV,Stock,Sale (Full),12/03/2018,"$15,001 - $50,000"
Self,REZI,Resideo Technologies; Inc.,Stock,Sale (Full),12/03/2018,"$1,001 - $15,000"
Self,AAPL,Apple Inc.,Stock,Sale (Partial),12/04/2018,"$15,001 - $50,000"
Self,UNP,Union Pacific Corporation,Stock,Sale (Partial),12/04/2018,"$15,001 - $50,000"
Self,COF,Capital One Financial Corporation,Stock,Sale (Full),12/19/2018,"$1,001 - $15,000"
Self,ILMN,Illumina; Inc.,Stock,Purchase,12/28/2018,"$1,001 - $15,000"
Self,F,Ford Motor Company,Stock,Sale (Full),12/28/2018,"$1,001 - $15,000"
Self,TSLA,Tesla; Inc.,Stock,Purchase,12/28/2018,"$1,001 - $15,000"
Self,SQ,Square; Inc.,Stock,Purchase,12/28/2018,"$1,001 - $15,000"
Joint,F,Ford Motor Company,Stock,Sale (Partial),11/19/2018,"$1,001 - $15,000"
Joint,KHC,The Kraft Heinz Company,Stock,Sale (Full),11/19/2018,"$1,001 - $15,000"
Joint,IBM,International Business Machines Corporation,Stock,Sale (Partial),11/19/2018,"$1,001 - $15,000"
Self,IBM,International Business Machines Corporation,Stock,Sale (Partial),11/19/2018,"$1,001 - $15,000"
Self,AET,Aetna Inc. (Exchanged)CVS Health Corporation (Received),Stock,Exchange,11/29/2018,"$15,001 - $50,000"
Spouse,LRCX,Lam Research Corporation,Stock,Purchase,10/25/2018,"$1,001 - $15,000"
Joint,--,AT&T; INCRate/Coupon:5.8%Matures:02/15/2019,Corporate Bond,Sale (Full),10/23/2018,"$15,001 - $50,000"
Joint,NVDA,NVIDIA Corporation,Stock,Purchase,10/23/2018,"$1,001 - $15,000"
Joint,F,Ford Motor Company,Stock,Purchase,09/07/2018,"$1,001 - $15,000"
Self,ON,ON Semiconductor Corporation,Stock,Sale (Full),09/28/2018,"$1,001 - $15,000"
Spouse,GS,The Goldman Sachs Group; Inc.,Stock,Purchase,08/28/2018,"$1,001 - $15,000"
Spouse,T,AT&T Inc.,Stock,Purchase,08/28/2018,"$1,001 - $15,000"
Spouse,BABA,Alibaba Group Holding Limited,Stock,Purchase,08/28/2018,"$1,001 - $15,000"
Spouse,LRCX,Lam Research Corporation,Stock,Purchase,08/28/2018,"$1,001 - $15,000"
Spouse,WMT,Walmart Inc.,Stock,Purchase,08/28/2018,"$1,001 - $15,000"
Joint,WMT,Walmart Inc.,Stock,Purchase,08/28/2018,"$15,001 - $50,000"
Self,T,AT&T Inc.,Stock,Purchase,08/06/2018,"$1,001 - $15,000"
Self,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,08/06/2018,"$1,001 - $15,000"
Spouse,GILD,Gilead Sciences; Inc.,Stock,Sale (Full),09/20/2017,"$1,001 - $15,000"
Joint,MCHP,Microchip Technology Incorporated,Stock,Sale (Partial),07/09/2018,"$15,001 - $50,000"
Self,MCHP,Microchip Technology Incorporated,Stock,Sale (Partial),07/09/2018,"$15,001 - $50,000"
Spouse,WMT,Walmart Inc.,Stock,Purchase,06/06/2018,"$1,001 - $15,000"
Spouse,PYPL,PayPal Holdings; Inc.,Stock,Purchase,06/06/2018,"$1,001 - $15,000"
Spouse,LRCX,Lam Research Corporation,Stock,Purchase,06/06/2018,"$1,001 - $15,000"
Spouse,GS,The Goldman Sachs Group; Inc.,Stock,Purchase,06/06/2018,"$1,001 - $15,000"
Spouse,DAL,Delta Air Lines; Inc.,Stock,Purchase,06/06/2018,"$1,001 - $15,000"
Spouse,C,Citigroup Inc.,Stock,Purchase,06/06/2018,"$1,001 - $15,000"
Spouse,BA,The Boeing Company,Stock,Purchase,06/06/2018,"$1,001 - $15,000"
Spouse,BABA,Alibaba Group Holding Limited,Stock,Purchase,06/06/2018,"$1,001 - $15,000"
Joint,KHC,The Kraft Heinz Company,Stock,Purchase,06/13/2018,"$1,001 - $15,000"
Joint,BTO,John Hancock Financial Opportunities Fund,Stock,Purchase,06/13/2018,"$1,001 - $15,000"
Joint,--,GE CO 5% FIXED TO 01/21/21Rate/Coupon:5%Matures:01/21/21,Corporate Bond,Purchase,06/13/2018,"$15,001 - $50,000"
Joint,T,AT&T Inc.,Stock,Purchase,06/13/2018,"$1,001 - $15,000"
Self,ON,ON Semiconductor Corporation,Stock,Purchase,06/13/2018,"$1,001 - $15,000"
Joint,C,Citigroup Inc.,Stock,Purchase,05/07/2018,"$1,001 - $15,000"
Joint,AMZN,Amazon.com; Inc.,Stock,Purchase,05/07/2018,"$15,001 - $50,000"
Joint,CB,Chubb Limited,Stock,Purchase,05/07/2018,"$1,001 - $15,000"
Joint,HD,The Home Depot; Inc.,Stock,Purchase,05/07/2018,"$1,001 - $15,000"
Joint,MCD,McDonald's Corporation,Stock,Purchase,05/07/2018,"$1,001 - $15,000"
Joint,F,Ford Motor Company,Stock,Purchase,05/24/2018,"$1,001 - $15,000"
Joint,ETN,Eaton Corporation plc,Stock,Purchase,05/24/2018,"$1,001 - $15,000"
Joint,BUD,Anheuser-Busch InBev SA/NV,Stock,Purchase,05/24/2018,"$1,001 - $15,000"
Joint,ADI,Analog Devices; Inc.,Stock,Purchase,05/24/2018,"$1,001 - $15,000"
Joint,IBM,International Business Machines Corporation,Stock,Purchase,05/24/2018,"$1,001 - $15,000"
Self,TSLA,Tesla; Inc.,Stock,Purchase,05/07/2018,"$1,001 - $15,000"
Self,MGA,Magna International Inc.,Stock,Sale (Full),05/07/2018,"$15,001 - $50,000"
Joint,V,Visa Inc.,Stock,Sale (Partial),04/03/2018,"$15,001 - $50,000"
Joint,CVS,CVS Health Corporation,Stock,Sale (Full),04/03/2018,"$1,001 - $15,000"
Joint,CMCSA,Comcast Corporation,Stock,Sale (Full),04/03/2018,"$1,001 - $15,000"
Joint,JPM,JPMorgan Chase & Co.,Stock,Sale (Partial),04/03/2018,"$1,001 - $15,000"
Joint,WPC,W. P. Carey Inc.,Stock,Sale (Full),04/03/2018,"$1,001 - $15,000"
Joint,AAPL,Apple Inc.,Stock,Sale (Partial),04/03/2018,"$1,001 - $15,000"
Spouse,FB,Facebook; Inc.,Stock,Sale (Partial),03/19/2018,"$1,001 - $15,000"
Joint,FB,Facebook; Inc.,Stock,Sale (Partial),03/19/2018,"$15,001 - $50,000"
Self,FB,Facebook; Inc.,Stock,Sale (Partial),03/19/2018,"$15,001 - $50,000"
Joint,--,RI HEALTH & EDUC 762197TQ4Rate/Coupon:4.0Matures:09/15/2034,Corporate Bond,Purchase,02/16/2018,"$15,001 - $50,000"
Joint,NVDA,NVIDIA Corporation,Stock,Purchase,02/15/2018,"$1,001 - $15,000"
Self,C,Citigroup Inc.,Stock,Purchase,02/08/2018,"$1,001 - $15,000"
Spouse,C,Citigroup Inc.,Stock,Purchase,01/08/2018,"$1,001 - $15,000"
Spouse,WMT,Walmart Inc.,Stock,Purchase,01/08/2018,"$1,001 - $15,000"
