Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,NLY,Annaly Capital Management IncCompany:Annaly Capital Management Inc. (New York; New York)Description:Mortgage Real Estate Investment Trust,Other Securities,Purchase,04/21/2025,"$1,001 - $15,000"
Self,MTUM,iShares Edge MSCI USA Momentum Factor ETF,Stock,Purchase,10/11/2018,"$1,001 - $15,000"
Self,--,CVG (Exchanged)SNX (Received),Stock,Exchange,10/09/2018,"$1,001 - $15,000"
