Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Spouse,ACN,Accenture Plc,Stock,Sale (Partial),12/19/2023,"$1,001 - $15,000"
Spouse,SPGI,S&P Global Inc,Stock,Purchase,12/01/2023,"$1,001 - $15,000"
Spouse,CMCSA,Comcast Corp A,Stock,Purchase,12/01/2023,"$1,001 - $15,000"
Spouse,CSCO,Cisco Systems Inc,Stock,Purchase,12/01/2023,"$1,001 - $15,000"
Spouse,CVX,Chevron Corp,Stock,Purchase,12/01/2023,"$1,001 - $15,000"
Self,TFC,Truist Financial Corp,Stock,Sale (Partial),12/29/2023,"$15,001 - $50,000"
Spouse,PFE,Pfizer Inc,Stock,Sale (Partial),12/18/2023,"$1,001 - $15,000"
Spouse,MDLZ,Mondelez Intl Inc,Stock,Sale (Partial),12/18/2023,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corp,Stock,Sale (Partial),12/18/2023,"$1,001 - $15,000"
Spouse,KO,Coca-Cola Company,Stock,Sale (Partial),12/18/2023,"$1,001 - $15,000"
Spouse,WFC,Wells Fargo & Company,Stock,Sale (Partial),11/27/2023,"$1,001 - $15,000"
Spouse,SHEL,Royal Dutch Shell Plc ADR,Stock,Sale (Full),11/27/2023,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corp,Stock,Sale (Partial),11/30/2023,"$1,001 - $15,000"
Spouse,SPGI,S&P Global Inc,Stock,Purchase,09/27/2023,"$1,001 - $15,000"
Spouse,UNH,Unitedhealth Group Inc,Stock,Purchase,09/22/2023,"$1,001 - $15,000"
Spouse,ACN,Accenture Plc,Stock,Purchase,09/22/2023,"$1,001 - $15,000"
Spouse,RTX,Rtx Corp,Stock,Sale (Full),09/21/2023,"$1,001 - $15,000"
Spouse,USB,U.S. Bancorp,Stock,Sale (Full),09/01/2023,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corp,Stock,Sale (Partial),08/22/2023,"$1,001 - $15,000"
Spouse,LOW,Lowe's Companies,Stock,Sale (Partial),08/22/2023,"$1,001 - $15,000"
Spouse,AAPL,Apple Inc,Stock,Sale (Partial),08/22/2023,"$1,001 - $15,000"
Spouse,FDS,Factset Research Systems Inc,Stock,Sale (Partial),08/02/2023,"$1,001 - $15,000"
Spouse,AFL,Aflac Inc,Stock,Sale (Partial),08/02/2023,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),06/12/2023,"$15,001 - $50,000"
Spouse,CB,Chubb Limited Common Stock,Stock,Sale (Full),06/12/2023,"$1,001 - $15,000"
Spouse,AMGN,Amgen Inc. - Common Stock,Stock,Sale (Full),06/12/2023,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),06/22/2023,"$1,001 - $15,000"
Spouse,NKE,Nike; Inc. Common Stock,Stock,Purchase,06/14/2023,"$1,001 - $15,000"
Spouse,AAPL,Apple Inc. - Common Stock,Stock,Purchase,06/14/2023,"$1,001 - $15,000"
Spouse,CLX,Clorox Company (The) Common Stock,Stock,Sale (Full),06/14/2023,"$1,001 - $15,000"
Spouse,WMT,Walmart Inc. Common Stock,Stock,Sale (Partial),06/07/2023,"$1,001 - $15,000"
Spouse,--,Wells Fargo & Company Common Stock,Stock,Sale (Partial),05/10/2023,"$1,001 - $15,000"
Spouse,XOM,Exxon Mobil Corporation Common Stock,Stock,Sale (Partial),05/10/2023,"$1,001 - $15,000"
Spouse,C,Citigroup; Inc. Common Stock,Stock,Sale (Partial),05/10/2023,"$1,001 - $15,000"
Spouse,BMY,Bristol-Myers Squibb Company Common Stock,Stock,Sale (Full),05/10/2023,"$1,001 - $15,000"
Spouse,UPS,United Parcel Service; Inc. Common Stock,Stock,Sale (Full),04/04/2023,"$1,001 - $15,000"
Spouse,MCD,McDonald's Corporation Common Stock,Stock,Sale (Partial),04/04/2023,"$1,001 - $15,000"
Spouse,DUK,Duke Energy Corporation (Holding Company) Common S,Stock,Sale (Full),04/04/2023,"$15,001 - $50,000"
Spouse,--,wells fargo,Stock,Sale (Partial),02/23/2023,"$1,001 - $15,000"
Spouse,--,chevron,Stock,Purchase,02/06/2023,"$1,001 - $15,000"
Spouse,VFC,V.F. Corporation Common Stock,Stock,Sale (Full),12/15/2022,"$1,001 - $15,000"
Self,--,AXAHY,Stock,Sale (Full),12/29/2022,"$1,001 - $15,000"
Spouse,--,WFC,Stock,Sale (Partial),12/29/2022,"$1,001 - $15,000"
Spouse,UNH,UnitedHealth Group Incorporated Common Stock (DE),Stock,Sale (Partial),10/17/2022,"$1,001 - $15,000"
Spouse,JPM,JP Morgan Chase & Co. Common Stock,Stock,Sale (Partial),10/17/2022,"$1,001 - $15,000"
Spouse,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),10/17/2022,"$1,001 - $15,000"
Spouse,LOW,Lowe's Companies; Inc. Common Stock,Stock,Sale (Partial),10/17/2022,"$1,001 - $15,000"
Spouse,LIN,Linde plc Ordinary Share,Stock,Sale (Partial),10/17/2022,"$1,001 - $15,000"
Spouse,JNJ,Johnson & Johnson Common Stock,Stock,Sale (Partial),10/17/2022,"$1,001 - $15,000"
Spouse,BLK,BlackRock; Inc. Common Stock,Stock,Sale (Partial),10/17/2022,"$1,001 - $15,000"
Spouse,AAPL,Apple Inc. - Common Stock,Stock,Sale (Partial),10/17/2022,"$1,001 - $15,000"
