Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,FDX,FedEx Corporation,Stock,Sale (Partial),02/04/2019,"$1,001 - $15,000"
Joint,DHR,Danaher Corporation,Stock,Sale (Full),02/04/2019,"$1,001 - $15,000"
Joint,COST,Costco Wholesale Corporation,Stock,Sale (Full),02/04/2019,"$1,001 - $15,000"
Joint,CSCO,Cisco Systems; Inc.,Stock,Sale (Full),02/04/2019,"$1,001 - $15,000"
Joint,CVS,CVS Health Corporation,Stock,Sale (Full),02/04/2019,"$1,001 - $15,000"
Joint,AAPL,Apple Inc.,Stock,Sale (Partial),02/04/2019,"$1,001 - $15,000"
Joint,AMGN,Amgen Inc.,Stock,Sale (Full),02/04/2019,"$1,001 - $15,000"
Self,HOLX,Hologic; Inc.,Stock,Purchase,11/28/2018,"$1,001 - $15,000"
Self,AGN,Allergan plc,Stock,Sale (Full),11/28/2018,"$1,001 - $15,000"
Self,UNFI,United Natural Foods; Inc.,Stock,Sale (Full),07/27/2018,"$1,001 - $15,000"
Joint,DHR,Danaher Corporation,Stock,Sale (Partial),07/05/2018,"$1,001 - $15,000"
Joint,XLNX,Xilinx; Inc.,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,VRTX,Vertex Pharmaceuticals Incorporated,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,VWO,Vanguard FTSE Emerging Markets ETF,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,TMO,Thermo Fisher Scientific Inc.,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,SYK,Stryker Corporation,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,XBI,SPDR S&P Biotech ETF,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,XSD,SPDR S&P Semiconductor ETF,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,RYT,Guggenheim S&P 500 Eq Wt Technology ETF,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,QCOM,QUALCOMM Incorporated,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,ISRG,Intuitive Surgical; Inc.,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,INTC,Intel Corporation,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,ITW,Illinois Tool Works Inc.,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,IYT,iShares Transportation Average ETF,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,IQV,IQVIA Holdings Inc.,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,HON,Honeywell International Inc.,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,FDX,FedEx Corporation,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,DHR,Danaher Corporation,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,COST,Costco Wholesale Corporation,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,CSCO,Cisco Systems; Inc.,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,CVS,CVS Health Corporation,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,AAPL,Apple Inc.,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,ADI,Analog Devices; Inc.,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Joint,AMGN,Amgen Inc.,Stock,Sale (Partial),03/09/2018,"$1,001 - $15,000"
Self,LSCC,Lattice Semiconductor Corporation,Stock,Sale (Partial),01/16/2018,"$1,001 - $15,000"
Self,LSCC,Lattice Semiconductor Corporation,Stock,Sale (Partial),01/12/2018,"$1,001 - $15,000"
Joint,HACK,ETFMG Prime Cyber Security ETF,Stock,Sale (Full),01/11/2018,"$1,001 - $15,000"
Joint,PEP,Pepsico; Inc.,Stock,Sale (Full),01/11/2018,"$1,001 - $15,000"
Joint,CELG,Celgene Corporation,Stock,Sale (Full),01/11/2018,"$1,001 - $15,000"
Joint,UNFI,United Natural Foods; Inc.,Stock,Sale (Full),01/11/2018,"$1,001 - $15,000"
Joint,XSD,SPDR S&P Semiconductor ETF,Stock,Purchase,10/23/2017,"$1,001 - $15,000"
