Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Spouse,--,NationsBuilders Insurance Services; Inc.Company:SunTX NBIS Holdings; L.P. (Dallas; TX)Description:Insurance Company,Other Securities,Sale (Partial),01/24/2018,"$1,001 - $15,000"
Self,--,NationsBuilders Insurance Services; Inc.Company:SunTX NBIS Holdings; L.P. (Dallas; TX)Description:Insurance Company,Other Securities,Sale (Partial),01/24/2018,"$1,001 - $15,000"
Self,--,NationsBuilders Insurance Services; Inc.Company:SunTX NBIS Holdings; L.P. (Dallas; TX)Description:Insurance Company,Other Securities,Sale (Partial),01/24/2018,"$100,001 - $250,000"
Self,--,HCEB Ballantyne; LLCCompany:HCEB Ballantyne; LLC (Englewood; CO)Description:Real Estate,Other Securities,Sale (Full),12/07/2017,"$100,001 - $250,000"
Self,HALO,Halozyme Therapeutics; Inc.,Stock,Sale (Full),11/06/2017,"$500,001 - $1,000,000"
Self,XON,Intrexon Corporation,Stock,Sale (Partial),10/18/2017,"$1,000,001 - $5,000,000"
Self,ZIOP,ZIOPHARM Oncology; Inc.,Stock,Sale (Full),10/18/2017,"$250,001 - $500,000"
Spouse,--,Accela; Inc.Company:Accela; Inc. (San Ramon; CA)Description:Software Company,Other Securities,Sale (Full),10/20/2017,"$1,001 - $15,000"
Self,--,Accela; Inc.Company:Accela; Inc. (San Ramon; CA)Description:Software Company,Other Securities,Sale (Full),10/20/2017,"$1,001 - $15,000"
Spouse,--,Spirus Medical; Inc.Company:Spirus Medical; Inc. (Bridgewater; MA)Description:Medical Devices,Other Securities,Sale (Full),10/20/2017,"$1,001 - $15,000"
Self,--,Spirus Medical; Inc.Company:Spirus Medical; Inc. (Bridgewater; MA)Description:Medical Devices,Other Securities,Sale (Full),10/20/2017,"$1,001 - $15,000"
Spouse,--,OmniEarth; Inc.Company:OmniEarth; Inc. (Arlington; VA)Description:Software Company,Other Securities,Sale (Full),06/02/2017,"$1,001 - $15,000"
Self,--,OmniEarth; Inc.Company:OmniEarth; Inc. (Arlington; VA)Description:Software Company,Other Securities,Sale (Full),06/02/2017,"$1,001 - $15,000"
