Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,CLR,Continental Resources; Inc.,Stock,Sale (Partial),05/03/2018,"$15,001 - $50,000"
Self,COHR,Coherent; Inc.,Stock,Sale (Full),05/03/2018,"$50,001 - $100,000"
Self,C,Citigroup Inc.,Stock,Sale (Partial),05/03/2018,"$1,001 - $15,000"
Self,KMX,CarMax; Inc.,Stock,Sale (Partial),05/03/2018,"$1,001 - $15,000"
Self,BAM,Brookfield Asset Management Inc.,Stock,Sale (Partial),05/03/2018,"$15,001 - $50,000"
Self,BLK,BlackRock; Inc.,Stock,Sale (Partial),05/03/2018,"$15,001 - $50,000"
Self,GOOGL,Alphabet Inc.,Stock,Sale (Partial),05/03/2018,"$15,001 - $50,000"
Self,AAPL,Apple Inc.,Stock,Sale (Partial),05/01/2018,"$50,001 - $100,000"
Self,CHKP,Check Point Software Technologies Ltd.,Stock,Sale (Full),04/26/2018,"$50,001 - $100,000"
Self,BLK,BlackRock; Inc.,Stock,Sale (Partial),04/16/2018,"$15,001 - $50,000"
Self,XPO,XPO Logistics; Inc.,Stock,Purchase,02/22/2018,"$50,001 - $100,000"
Self,GILD,Gilead Sciences; Inc.,Stock,Sale (Partial),02/22/2018,"$50,001 - $100,000"
Self,CELG,Celgene Corporation,Stock,Purchase,02/22/2018,"$50,001 - $100,000"
Self,AGN,Allergan plc,Stock,Sale (Full),02/22/2018,"$50,001 - $100,000"
Self,MSFT,Microsoft Corporation,Stock,Purchase,02/09/2018,"$15,001 - $50,000"
Self,KMX,CarMax Inc.,Stock,Purchase,02/09/2018,"$15,001 - $50,000"
Self,KMX,CarMax Inc.,Stock,Purchase,01/25/2018,"$50,001 - $100,000"
Self,BUD,Anheuser-Busch InBev SA/NV,Stock,Sale (Full),01/25/2018,"$50,001 - $100,000"
Self,DAL,Delta Air Lines; Inc.,Stock,Purchase,12/26/2017,"$100,001 - $250,000"
Self,UNH,UnitedHealth Group Incorporated,Stock,Purchase,01/11/2018,"$50,001 - $100,000"
Self,PCLN,The Priceline Group Inc.,Stock,Sale (Partial),11/13/2017,"$50,001 - $100,000"
