Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,LRN,Stride Inc,Stock,Purchase,01/02/2025,"$15,001 - $50,000"
Self,IRM,Iron Mountain Inc,Stock,Purchase,01/02/2025,"$15,001 - $50,000"
Self,GS,Goldman Sachs Group,Stock,Purchase,01/02/2025,"$15,001 - $50,000"
Self,DELL,Dell Technologies Inc. Class C Common Stock,Stock,Purchase,01/02/2025,"$15,001 - $50,000"
Self,CRDO,Credo Technology Group Holding Ltd,Stock,Purchase,01/02/2025,"$15,001 - $50,000"
Self,COHR,Coherent Corp,Stock,Purchase,01/02/2025,"$15,001 - $50,000"
Self,AIT,Applied Industrial Technologies; Inc. Common Stock,Stock,Purchase,01/02/2025,"$15,001 - $50,000"
Joint,--,Texas State Mobility Fund Bonds ARate/Coupon:4.0%Matures:10/01/2034,Municipal Security,Sale (Full),12/27/2024,"$50,001 - $100,000"
Joint,VNQ,Vanguard Real Estate ETF,Stock,Purchase,12/26/2024,"$1,001 - $15,000"
Joint,PCLPX,Pimco Commoditiesplus Strategy Fund Class I-2,Stock,Purchase,12/26/2024,"$250,001 - $500,000"
Joint,CFSSX,Column Small Cap Select Fund,Stock,Purchase,12/26/2024,"$100,001 - $250,000"
Joint,GICIX,Goldman Sachs Intl Small Cap Insights Fd Inst,Stock,Purchase,12/26/2024,"$50,001 - $100,000"
Joint,PDBC,Invesco Optimum Yield Diversified Commodity Strate,Stock,Sale (Full),12/26/2024,"$250,001 - $500,000"
Joint,IEMG,iShares Core MSCI Emerging Markets ETF,Stock,Purchase,12/26/2024,"$50,001 - $100,000"
Spouse,LRN,Stride; Inc. Common Stock,Stock,Purchase,07/30/2024,"$1,001 - $15,000"
Spouse,SFM,Sprouts Farmers Market; Inc. - Common Stock,Stock,Sale (Full),12/18/2024,"$15,001 - $50,000"
Spouse,OLLI,Ollie's Bargain Outlet Holdings; Inc. - Common Sto,Stock,Sale (Full),12/18/2024,"$15,001 - $50,000"
Spouse,LRN,Stride; Inc. Common Stock,Stock,Sale (Full),12/18/2024,"$15,001 - $50,000"
Spouse,GS,Goldman Sachs Group,Stock,Sale (Full),12/18/2024,"$15,001 - $50,000"
Spouse,FRPT,Freshpet; Inc. - Common Stock,Stock,Sale (Full),12/18/2024,"$15,001 - $50,000"
Spouse,ETN,Eaton Corp,Stock,Sale (Full),12/18/2024,"$15,001 - $50,000"
Self,ETN,Eaton Corp,Stock,Sale (Full),12/18/2024,"$1,001 - $15,000"
Spouse,ELF,E.L.F. Beauty Inc,Stock,Sale (Full),12/18/2024,"$1,001 - $15,000"
Spouse,CYBR,CyberArk Software Ltd. - Ordinary Shares,Stock,Sale (Full),12/18/2024,"$15,001 - $50,000"
Spouse,BMI,Badger Meter; Inc. Common Stock,Stock,Sale (Full),12/18/2024,"$15,001 - $50,000"
Spouse,AXON,Axon Enterprise; Inc. - Common Stock,Stock,Sale (Full),12/18/2024,"$15,001 - $50,000"
Self,SFM,Sprouts Farmers Market; Inc. - Common Stock,Stock,Sale (Full),12/18/2024,"$15,001 - $50,000"
Self,OLLI,Ollie's Bargain Outlet Holdings; Inc. - Common Sto,Stock,Sale (Full),12/18/2024,"$15,001 - $50,000"
Self,LRN,Stride Inc,Stock,Sale (Full),12/18/2024,"$1,001 - $15,000"
Self,GS,Goldman Sachs Group,Stock,Sale (Full),12/18/2024,"$1,001 - $15,000"
Self,FRPT,Freshpet; Inc. - Common Stock,Stock,Sale (Full),12/18/2024,"$15,001 - $50,000"
Self,ELF,E.L.F. Beauty Inc,Stock,Sale (Full),12/18/2024,"$1,001 - $15,000"
Self,CYBR,CyberArk Software Ltd. - Ordinary Shares,Stock,Sale (Full),12/18/2024,"$1,001 - $15,000"
Self,BMI,Badger Meter; Inc. Common Stock,Stock,Sale (Full),12/18/2024,"$1,001 - $15,000"
Self,AXON,Axon Enterprise Inc,Stock,Sale (Full),12/18/2024,"$15,001 - $50,000"
Joint,ABT,Abbott Laboratories Common Stock,Stock,Sale (Partial),12/11/2024,"$15,001 - $50,000"
Joint,PEP,PepsiCo; Inc. - Common Stock,Stock,Sale (Full),12/11/2024,"$15,001 - $50,000"
Joint,AMAT,Applied Materials; Inc. - Common Stock,Stock,Purchase,12/11/2024,"$15,001 - $50,000"
Joint,IEFA,iShares Core MSCI EAFE ETF,Stock,Purchase,11/27/2024,"$100,001 - $250,000"
Joint,IEMG,iShares Core MSCI Emerging Markets ETF,Stock,Purchase,11/27/2024,"$1,001 - $15,000"
Joint,EZU,iShares MSCI Eurozone ETF,Stock,Purchase,11/27/2024,"$100,001 - $250,000"
Joint,--,Invesco Actively Managed Exchange Traded,Stock,Purchase,11/12/2024,"$15,001 - $50,000"
Joint,PCLPX,Pimco Commoditiesplus Strategy Fund Class I-2,Stock,Sale (Partial),11/12/2024,"$15,001 - $50,000"
Joint,HIYS,Invesco Actively Managed Exchange-Traded Fund Trus,Stock,Purchase,10/29/2024,"$250,001 - $500,000"
Joint,--,Pimco Commodities Plus Strategy Fund Class,Stock,Sale (Partial),10/29/2024,"$250,001 - $500,000"
Self,LRN,Stride Inc,Stock,Purchase,07/30/2024,"$1,001 - $15,000"
Joint,--,KENTUCKY ST PPTY & BLDGS COMMN REVS BDS PROJRate/Coupon:5.0%Matures:11/01/2027,Municipal Security,Purchase,10/16/2024,"$50,001 - $100,000"
Joint,--,SALEM N H GO BDSRate/Coupon:4.0%Matures:10/01/2036,Municipal Security,Purchase,10/08/2024,"$50,001 - $100,000"
Joint,--,NORTHERN ILL MUN PWR AGYRate/Coupon:5.0%Matures:12/01/2025,Municipal Security,Purchase,10/10/2024,"$50,001 - $100,000"
Joint,EW,Edwards Lifesciences Corp,Stock,Sale (Partial),08/20/2024,"$15,001 - $50,000"
Joint,IQV,Iqvia Holdings Inc,Stock,Purchase,08/20/2024,"$15,001 - $50,000"
Joint,SBUX,Starbucks Corp,Stock,Sale (Partial),08/20/2024,"$15,001 - $50,000"
Joint,TJX,TJX Companies; Inc. (The) Common Stock,Stock,Purchase,08/20/2024,"$15,001 - $50,000"
Joint,--,Fort Smith Ark Wtr & Swr Rev Ref Constr BDSRate/Coupon:5.0%Matures:10/01/32,Municipal Security,Purchase,07/23/2024,"$50,001 - $100,000"
Joint,IWB,Russell 1000 Ishares ETF,Stock,Sale (Partial),06/12/2024,"$50,001 - $100,000"
Joint,CMCSA,Comcast Corporation - Class A Common Stock,Stock,Sale (Partial),06/12/2024,"$15,001 - $50,000"
Joint,PH,Parker-Hannifin Corporation Common Stock,Stock,Purchase,06/12/2024,"$15,001 - $50,000"
Joint,NKE,Nike; Inc. Common Stock,Stock,Sale (Partial),06/12/2024,"$15,001 - $50,000"
Joint,IWB,Russell 1000 Ishares ETF,Stock,Sale (Partial),06/13/2024,"$500,001 - $1,000,000"
Joint,--,Ishares TR Russell 1000 ETF,Stock,Sale (Partial),06/07/2024,"$50,001 - $100,000"
Joint,IWB,iShares Russell 1000 ETF,Stock,Sale (Partial),05/08/2024,"$100,001 - $250,000"
Joint,--,Pimco Commodities Plus Strategy Fund Class,Stock,Sale (Partial),05/08/2024,"$15,001 - $50,000"
Self,ZTS,Zoetis Inc. Class A Common Stock,Stock,Sale (Partial),04/03/2024,"$1,001 - $15,000"
Joint,ZTS,Zoetis Inc. Class A Common Stock,Stock,Sale (Partial),04/03/2024,"$1,001 - $15,000"
Joint,--,Grady County OKLA SCH FIN Auth ERate/Coupon:4.0%Matures:09/01/2031,Municipal Security,Purchase,02/06/2024,"$100,001 - $250,000"
Joint,--,Canadian County OKLA EDL FACSRate/Coupon:5.0%Matures:09/01/2029,Municipal Security,Purchase,02/08/2024,"$50,001 - $100,000"
Joint,--,Broken Arrow OKLARate/Coupon:4.0%Matures:09/01/2035,Municipal Security,Purchase,01/26/2024,"$100,001 - $250,000"
Joint,--,McClain County OKLA Economic DEVRate/Coupon:4.0%Matures:09/01/2033,Municipal Security,Purchase,01/24/2024,"$100,001 - $250,000"
Joint,--,Tulsa County OKLA INDPT SCH DISTRate/Coupon:4.5%Matures:03/01/2026,Municipal Security,Purchase,01/23/2024,"$100,001 - $250,000"
Joint,--,Oklahoma Cnty Okla Fin Auth EdRate/Coupon:5.0%Matures:10/01/2024,Municipal Security,Purchase,01/19/2024,"$100,001 - $250,000"
Joint,--,Oklahoma State University AgriculturalRate/Coupon:5.0%Matures:09/01/2032,Municipal Security,Purchase,01/18/2024,"$50,001 - $100,000"
Joint,--,JOHNSTON CNTY N C GO REF BDS 2010-ARate/Coupon:5.0%Matures:02/01/2024,Municipal Security,Sale (Full),01/18/2024,"$50,001 - $100,000"
Joint,--,CENTRAL WEBER UTAH SWR IMPT DIST SWR REV BDS 2023Rate/Coupon:5.0%Matures:03/01/2024,Municipal Security,Sale (Full),01/18/2024,"$50,001 - $100,000"
Joint,--,AUSTIN TEX PUB IMPT REF BDS 2023Rate/Coupon:5.0%Matures:09/01/2024,Municipal Security,Sale (Full),01/18/2024,"$15,001 - $50,000"
Joint,--,KAUKAUNA WIS ANTIC NTS 2023BRate/Coupon:5.0%Matures:06/01/2028,Municipal Security,Sale (Full),01/18/2024,"$50,001 - $100,000"
Joint,--,Canadian County Educational Facilities AuthorityRate/Coupon:5.0%Matures:09/01/2027,Municipal Security,Purchase,01/03/2024,"$100,001 - $250,000"
Joint,--,OK ST Capitol Impt Auth ST HighwayRate/Coupon:5.0%Matures:07/01/2025,Municipal Security,Purchase,01/10/2024,"$50,001 - $100,000"
Spouse,ZTS,Zoetis Inc. Class A Common Stock,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Spouse,SFM,Sprouts Farmers Market; Inc. - Common Stock,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Spouse,OLLI,Ollie's Bargain Outlet Holdings; Inc. - Common Sto,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Spouse,GS,Goldman Sachs Group; Inc. (The) Common Stock,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Spouse,FRPT,Freshpet; Inc. - Common Stock,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Spouse,ETN,Eaton Corp,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Spouse,ELF,E.L.F. Beauty Inc,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Spouse,CYBR,CyberArk Software Ltd. - Ordinary Shares,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Spouse,BMI,Badger Meter; Inc. Common Stock,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Spouse,AXON,Axon Enterprise Inc,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Self,ZTS,Zoetis Inc Cl A,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
Self,SFM,Sprouts Farmers Market,Stock,Purchase,01/04/2024,"$1,001 - $15,000"
