Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,--,WARRINGTON TWP PA GO BDS 2014 DUE 12/01/2029 (Exchanged)WARRINGTON TWP PA GO BDS 2014 DUE 12/01/2029 CALLABLE-NEXT PRICING CALL 12/01/2024 (Received)Rate/Coupon:3.125%Matures:12/01/2029,Municipal Security,Exchange,12/31/2019,"$1,001 - $15,000"
Self,--,WARRINGTON TWP PA GO BDS 2014 DUE 12/01/2029 (Exchanged)WARRINGTON TWP PA GO BDS 2014 DUE 12/01/2029 PREREFUNDED 12/01/2024 (Received)Rate/Coupon:3.125%Matures:12/01/2029,Municipal Security,Exchange,12/31/2019,"$1,001 - $15,000"
Self,--,ALEXANDRIA REAL ESTATE E 02.750% 121529 DTD091219Rate/Coupon:02.750%Matures:12/15/29,Corporate Bond,Purchase,12/19/2019,"$15,001 - $50,000"
Self,--,DOW CHEMICAL CO/THE B/E 03.000% 121529 DTD121819Rate/Coupon:03.000%Matures:12/15/29,Corporate Bond,Purchase,12/19/2019,"$15,001 - $50,000"
Self,TFC,BB&T CORP (Exchanged)Truist Financial Corporation (Received),Stock,Exchange,12/06/2019,"$15,001 - $50,000"
Self,--,SIMON PPTY GROUP LP B/E 02.450% 091329 DTD091319Rate/Coupon:02.450%Matures:09/13/29,Corporate Bond,Purchase,11/19/2019,"$1,001 - $15,000"
Self,--,GEORGIA POWER CO B/E 02.650% 091529 DTD091019Rate/Coupon:02.650%Matures:09/15/2029,Corporate Bond,Purchase,11/13/2019,"$1,001 - $15,000"
Self,--,VICTORIA TEX INDPT SCH DIST ULTD TAX REF BDS 2016 (Exchanged)VICTORIA TEX INDPT SCH DIST UNREFUNDED BALANCE-REF (Received)Rate/Coupon:3.125%Matures:02/15/2038,Municipal Security,Exchange,08/29/2019,"$1,001 - $15,000"
Self,--,VICTORIA TEX INDPT SCH DIST ULTD TAX REF BDS 2016 (Exchanged)VICTORIA TEX INDPT SCH DIST PREREFUNDED-REF (Received)Rate/Coupon:3.125%Matures:02/15/2038,Municipal Security,Exchange,08/29/2019,"$1,001 - $15,000"
Self,--,COOK CNTY ILL SCH DIST NO 157 GO REF BDS 2019Rate/Coupon:2.875%Matures:05/01/2039,Municipal Security,Purchase,08/21/2019,"$1,001 - $15,000"
Self,--,BROOKHAVEN GA DEV AUTH REV BDS CHILDRENS HLTHCARE OF ATLANTA 2019 ARate/Coupon:3.00%Matures:07/01/2046,Municipal Security,Purchase,07/29/2019,"$1,001 - $15,000"
Self,--,VERIZON COMM INC 03.700% 081529 DTD081717Rate/Coupon:03.700%Matures:08/15/2029,Corporate Bond,Purchase,07/03/2019,"$1,001 - $15,000"
Self,--,BRIGHTHOUSE FINL INC NTS 03.700% 062227 DTD 122217Rate/Coupon:03.700%Matures:06/22/2027,Corporate Bond,Purchase,06/06/2019,"$1,001 - $15,000"
