Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,DISCA,Discovery Communications; Inc. (NASDAQ),Stock,Purchase,05/12/2015,"$1,001 - $15,000"
Joint,DISCA,Discovery Communications; Inc. (NASDAQ),Stock,Purchase,05/13/2015,"$1,001 - $15,000"
Joint,DISCA,Discovery Communications; Inc. (NASDAQ),Stock,Purchase,05/14/2015,"$1,001 - $15,000"
Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Full),05/14/2015,"$1,001 - $15,000"
Joint,AXLL,Axiall Corporation (NYSE),Stock,Purchase,05/15/2015,"$1,001 - $15,000"
Joint,DISCA,Discovery Communications; Inc. (NASDAQ),Stock,Purchase,05/29/2015,"$1,001 - $15,000"
Joint,--,Gainesville GA WTR & SWR REVRate/Coupon:5.0%Matures:11/15/21,Municipal Security,Purchase,01/06/2015,"$500,001 - $1,000,000"
Joint,--,Atlanta GA GORate/Coupon:5.0%Matures:12/01/21,Municipal Security,Purchase,01/12/2015,"$500,001 - $1,000,000"
Joint,--,PAGP,Stock,Sale (Full),12/17/2015,"$1,001 - $15,000"
Joint,--,LNT,Stock,Sale (Partial),12/17/2015,"$15,001 - $50,000"
Joint,--,LNT,Stock,Sale (Partial),12/17/2015,"$15,001 - $50,000"
Joint,--,WMT,Stock,Purchase,12/17/2015,"$1,001 - $15,000"
Joint,--,GE,Stock,Sale (Partial),12/17/2015,"$1,001 - $15,000"
Joint,--,WLK,Stock,Purchase,12/17/2015,"$1,001 - $15,000"
Joint,--,SPDR S&P 500 ETF,Stock,Sale (Full),12/15/2015,"$500,001 - $1,000,000"
Joint,--,PAGP,Stock,Sale (Partial),12/16/2015,"$1,001 - $15,000"
Joint,--,PKI,Stock,Sale (Partial),12/16/2015,"$1,001 - $15,000"
Joint,--,LYV,Stock,Purchase,12/16/2015,"$1,001 - $15,000"
Joint,--,DVN,Stock,Purchase,12/16/2015,"$1,001 - $15,000"
Joint,--,DVN,Stock,Purchase,12/16/2015,"$1,001 - $15,000"
Joint,--,DISCA,Stock,Purchase,12/15/2015,"$50,001 - $100,000"
Joint,--,KN,Stock,Purchase,12/15/2015,"$15,001 - $50,000"
Joint,--,WPX,Stock,Purchase,12/15/2015,"$15,001 - $50,000"
Joint,--,DVN,Stock,Purchase,12/15/2015,"$15,001 - $50,000"
Joint,--,USG,Stock,Purchase,12/15/2015,"$15,001 - $50,000"
Joint,--,BAX,Stock,Purchase,12/15/2015,"$100,001 - $250,000"
Joint,--,MOS,Stock,Purchase,12/15/2015,"$100,001 - $250,000"
Joint,--,ADT,Stock,Purchase,12/15/2015,"$50,001 - $100,000"
Joint,--,CBS,Stock,Purchase,12/15/2015,"$50,001 - $100,000"
Joint,--,WMT,Stock,Purchase,12/15/2015,"$1,001 - $15,000"
Joint,--,AXLL,Stock,Purchase,12/15/2015,"$15,001 - $50,000"
Joint,--,WMT,Stock,Purchase,12/15/2015,"$1,001 - $15,000"
Joint,DVN,Devon Energy Corporation,Stock,Purchase,12/15/2015,"$15,001 - $50,000"
Joint,--,DISCA,Stock,Purchase,12/15/2015,"$1,001 - $15,000"
Joint,--,AVP,Stock,Purchase,12/14/2015,"$1,001 - $15,000"
Joint,--,WMT,Stock,Purchase,12/14/2015,"$1,001 - $15,000"
Joint,--,WFM,Stock,Purchase,12/14/2015,"$1,001 - $15,000"
Joint,--,BK,Stock,Sale (Full),12/11/2015,"$1,001 - $15,000"
Joint,--,Vontobel: Non-U.S. Equity LLC - Class 2Company:Vontobel Asset MgmtDescription:Investment Fund,Other Securities,Purchase,11/30/2015,"$100,001 - $250,000"
Joint,--,BK,Stock,Sale (Partial),12/09/2015,"$1,001 - $15,000"
Joint,--,WLK,Stock,Purchase,12/07/2015,"$1,001 - $15,000"
Joint,--,LNT,Stock,Sale (Partial),12/01/2015,"$50,001 - $100,000"
Joint,--,SE,Stock,Purchase,12/01/2015,"$15,001 - $50,000"
Joint,--,AXP,Stock,Purchase,12/01/2015,"$15,001 - $50,000"
Joint,--,WFM,Stock,Purchase,12/01/2015,"$1,001 - $15,000"
Joint,--,CVC,Stock,Sale (Full),11/30/2015,"$1,001 - $15,000"
Joint,--,PSX,Stock,Sale (Full),11/25/2015,"$15,001 - $50,000"
Joint,--,WFM,Stock,Purchase,11/24/2015,"$1,001 - $15,000"
Joint,--,WFM,Stock,Purchase,11/23/2015,"$1,001 - $15,000"
Joint,--,LNT,Stock,Sale (Partial),11/20/2015,"$50,001 - $100,000"
Joint,--,CVC,Stock,Sale (Partial),11/20/2015,"$1,001 - $15,000"
Joint,--,WFM,Stock,Purchase,11/20/2015,"$1,001 - $15,000"
Joint,--,WMT,Stock,Purchase,11/20/2015,"$1,001 - $15,000"
Joint,--,WFM,Stock,Purchase,11/19/2015,"$1,001 - $15,000"
Joint,--,WFM,Stock,Purchase,11/19/2015,"$1,001 - $15,000"
Joint,--,Barclays Bank PLC Linked to Basket of Indices,Other Securities,Purchase,11/13/2015,"$50,001 - $100,000"
Joint,--,WFM,Stock,Purchase,11/18/2015,"$1,001 - $15,000"
Joint,--,WMT,Stock,Purchase,11/18/2015,"$1,001 - $15,000"
Joint,--,WMT,Stock,Purchase,11/18/2015,"$1,001 - $15,000"
Joint,--,WFM,Stock,Purchase,11/18/2015,"$1,001 - $15,000"
Joint,--,WFM,Stock,Purchase,11/17/2015,"$15,001 - $50,000"
Joint,--,WMT,Stock,Purchase,11/17/2015,"$1,001 - $15,000"
Joint,--,WMT,Stock,Purchase,11/17/2015,"$1,001 - $15,000"
Joint,--,AVP,Stock,Sale (Partial),11/12/2015,"$1,001 - $15,000"
Joint,--,SPY,Stock,Purchase,11/12/2015,"$1,001 - $15,000"
Joint,--,DVN,Stock,Sale (Full),11/12/2015,"$50,001 - $100,000"
