Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,REVB,Revere Bank,Stock,Sale (Partial),04/30/2018,"$1,001 - $15,000"
Joint,BOX,Box; Inc.,Stock,Purchase,04/23/2018,"$1,001 - $15,000"
Self,--,FIRST NIAGARA FINANCIAL GROUP INCRate/Coupon:6.75%Matures:03/19/2020,Corporate Bond,Purchase,03/09/2018,"$15,001 - $50,000"
Joint,REVB,Revere Bank,Stock,Sale (Partial),03/22/2018,"$1,001 - $15,000"
Self,NTRP,Neurotrope; Inc.,Stock,Purchase,02/15/2018,"$1,001 - $15,000"
Joint,REVB,Revere Bank,Stock,Sale (Partial),02/08/2018,"$1,001 - $15,000"
Joint,PFS,Provident Financial Services; Inc.,Stock,Sale (Partial),01/05/2018,"$1,001 - $15,000"
Joint,REVB,Revere Bank,Stock,Sale (Partial),01/08/2018,"$1,001 - $15,000"
Joint,PFS,Provident Financial Services; Inc.,Stock,Sale (Full),01/08/2018,"$1,001 - $15,000"
Joint,REVB,Revere Bank,Stock,Sale (Partial),01/30/2018,"$1,001 - $15,000"
Joint,REVB,Revere Bank,Stock,Sale (Partial),01/30/2018,"$1,001 - $15,000"
Joint,BAC,Bank of America CorporationRate/Coupon:5.5%Matures:03/15/2018,Corporate Bond,Sale (Full),01/05/2018,"$15,001 - $50,000"
Joint,REVB,Revere Bank,Stock,Sale (Partial),07/27/2018,"$15,001 - $50,000"
Self,MPLX,MPLX LP,Stock,Sale (Full),06/28/2019,"$1,001 - $15,000"
Joint,REVB,Revere Bank,Stock,Sale (Full),07/31/2019,"$15,001 - $50,000"
Self,IBKC,IberiaBank Corp. (NASDAQ),Stock,Sale (Full),05/07/2015,"$15,001 - $50,000"
Self,IBKC,IberiaBank Corp. (NASDAQ),Stock,Sale (Partial),05/06/2015,"$15,001 - $50,000"
Joint,PG,The Procter & Gamble Company (NYSE),Stock,Purchase,04/27/2015,"$15,001 - $50,000"
Joint,GE,General Electric Company,Stock,Sale (Full),05/18/2017,"$1,001 - $15,000"
Joint,GE,General Electric Company,Stock,Purchase,12/06/2017,"$15,001 - $50,000"
Joint,REVB,Revere Bank,Stock,Sale (Partial),11/30/2017,"$1,001 - $15,000"
Joint,REVB,Revere Bank,Stock,Sale (Partial),11/17/2017,"$1,001 - $15,000"
Joint,REVB,Revere Bank,Stock,Sale (Partial),11/15/2017,"$1,001 - $15,000"
Self,PHLD,PHILLIPS EDISON GR,Stock,Purchase,08/03/2017,"$50,001 - $100,000"
Joint,PFS,Provident Financial Services; Inc.,Stock,Sale (Full),01/08/2018,"$1,001 - $15,000"
Joint,REVB,Revere Bank,Stock,Sale (Partial),01/08/2018,"$1,001 - $15,000"
Joint,PFS,Provident Financial Services; Inc.,Stock,Sale (Partial),01/05/2018,"$1,001 - $15,000"
Joint,REVB,Revere Bank,Stock,Sale (Partial),12/07/2017,"$1,001 - $15,000"
