Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,FB,Facebook; Inc.,Stock,Purchase,03/07/2016,"$50,001 - $100,000"
Self,GOOG,Alphabet Inc.,Stock,Purchase,03/07/2016,"$15,001 - $50,000"
Self,ADP,Automatic Data Processing; Inc.,Stock,Purchase,02/09/2016,"$50,001 - $100,000"
Self,MRK,Merck &amp; Co. Inc.,Stock,Purchase,01/28/2016,"$50,001 - $100,000"
Self,AAPL,Apple Inc.,Stock,Purchase,01/28/2016,"$50,001 - $100,000"
Self,MCD,McDonald&apos;s Corp.,Stock,Purchase,02/03/2016,"$50,001 - $100,000"
Self,UA,Under Armour; Inc. (NYSE),Stock,Purchase,01/06/2016,"$50,001 - $100,000"
Self,--,MCD - McDonald's Corp (NYSE),Stock,Sale (Full),12/29/2015,"$100,001 - $250,000"
Self,--,MAINSTREAM INVESTORS LLCCompany:MAINSTREAM INVESTORS LLC (MINOT; NORTH DAKOTA)Description:OIL AND GAS EXPLORATION AND PRODUCTION COMPANY,Other Securities,Purchase,05/27/2014,"$500,001 - $1,000,000"
Self,--,KMI - Kinder Morgan Inc (NYSE),Stock,Sale (Full),11/30/2015,"$15,001 - $50,000"
Self,--,NOG - Northern Oil & Gas; Inc. (AMEX),Stock,Sale (Full),12/02/2015,"$15,001 - $50,000"
Self,--,CMI - Cummins Inc. (NYSE),Stock,Sale (Full),12/07/2015,"$50,001 - $100,000"
Self,--,ADP - Automatic Data Processing; Inc. (NASDAQ),Stock,Sale (Full),12/07/2015,"$100,001 - $250,000"
Self,--,PFE - Pfizer Inc. (NYSE),Stock,Sale (Full),11/25/2015,"$100,001 - $250,000"
Self,--,CG,Stock,Sale (Full),11/13/2015,"$50,001 - $100,000"
Self,--,ETP,Stock,Sale (Full),11/13/2015,"$50,001 - $100,000"
Self,--,LGCY,Stock,Sale (Full),11/13/2015,"$1,001 - $15,000"
Self,--,VNR,Stock,Sale (Full),11/13/2015,"$15,001 - $50,000"
Self,--,LINE,Stock,Sale (Full),11/13/2015,"$1,001 - $15,000"
Self,JCI,Johnson Controls Inc. (NYSE),Stock,Purchase,08/13/2015,"$100,001 - $250,000"
Self,RL,Ralph Lauren Corporation (NYSE),Stock,Purchase,08/13/2015,"$50,001 - $100,000"
Self,TAP,Molson Coors Brewing Company (NYSE),Stock,Purchase,08/13/2015,"$100,001 - $250,000"
Self,KHC,The Kraft Heinz Company (NASDAQ),Stock,Exchange,07/06/2015,"$250,001 - $500,000"
Self,KRFT,Kraft Foods Group; Inc. (NASDAQ),Stock,Exchange,07/06/2015,"$250,001 - $500,000"
Self,CAT,Caterpillar Inc. (NYSE),Stock,Purchase,03/03/2015,"$100,001 - $250,000"
Self,ABBV,AbbVie Inc. (NYSE),Stock,Purchase,02/25/2015,"$100,001 - $250,000"
Self,NOG,Northern Oil and Gas; Inc. (AMEX),Stock,Purchase,01/16/2015,"$15,001 - $50,000"
Self,NOG,Northern Oil and Gas; Inc. (AMEX),Stock,Purchase,01/16/2015,"$15,001 - $50,000"
Self,FCX,Freeport-McMoRan Inc. (NYSE),Stock,Sale (Full),01/06/2015,"$50,001 - $100,000"
Self,COH,Coach; Inc. (NYSE),Stock,Sale (Full),01/06/2015,"$50,001 - $100,000"
Self,--,Kinder Morgan Energy Partners,,Exchange,12/03/2014,"$50,001 - $100,000"
Self,HON,Honeywell International Inc. (NYSE),,Purchase,11/06/2014,"$100,001 - $250,000"
Self,CSCO,Cisco Systems; Inc. (NASDAQ),,Purchase,10/29/2014,"$100,001 - $250,000"
Self,CDK,CDK Global; Inc. (NASDAQ),,Exchange,10/01/2014,"$15,001 - $50,000"
Self,AJG,Arthur J Gallagher & Co. (NYSE),,Purchase,10/20/2014,"$100,001 - $250,000"
Self,CMI,Cummins Inc. (NYSE),,Purchase,10/20/2014,"$100,001 - $250,000"
Self,BA,The Boeing Company (NYSE),,Sale (Full),09/29/2014,"$100,001 - $250,000"
Self,ABBV,AbbVie Inc. (NYSE),,Sale (Full),09/29/2014,"$100,001 - $250,000"
Self,SBUX,Starbucks Corporation (NASDAQ),,Purchase,09/29/2014,"$100,001 - $250,000"
Self,BX,The Blackstone Group L.P. (NYSE),,Purchase,08/25/2014,"$100,001 - $250,000"
Self,EL,The Est (NYSE),,Purchase,08/25/2014,"$100,001 - $250,000"
Self,YUM,Yum! Brands; Inc. (NYSE),,Purchase,08/25/2014,"$50,001 - $100,000"
Self,PEP,Pepsico; Inc. (NYSE),,Purchase,08/26/2014,"$100,001 - $250,000"
Self,BA,The Boeing Company (NYSE),,Purchase,04/28/2014,"$100,001 - $250,000"
Self,ABBV,AbbVie Inc. (NYSE),,Purchase,04/28/2014,"$50,001 - $100,000"
Self,BUD,Anheuser-Busch InBev SA/NV (NYSE),,Purchase,04/28/2014,"$50,001 - $100,000"
Self,F,Ford Motor Co. (NYSE),,Purchase,04/28/2014,"$50,001 - $100,000"
Self,BUD,Anheuser-Busch InBev SA/NV (NYSE),,Purchase,03/31/2014,"$50,001 - $100,000"
Self,ABBV,AbbVie Inc. (NYSE),,Purchase,03/31/2014,"$50,001 - $100,000"
Self,--,Westbrand Inc Bank Holding Co (Stock),,Purchase,02/24/2014,"$1,001 - $15,000"
Self,IBM,International Business Machines Corporation (NYSE),,Purchase,02/19/2014,"$50,001 - $100,000"
Self,VFC,V.F. Corporation (NYSE),,Purchase,02/19/2014,"$50,001 - $100,000"
Self,CTSH,Cognizant Technology Solutions Corporation (NASDAQ),,Purchase,02/19/2014,"$50,001 - $100,000"
