Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,BITB,Bitwise Bitcoin ETF,Stock,Purchase,03/11/2025,"$15,001 - $50,000"
Self,BITB,Bitwise Bitcoin ETF,Stock,Purchase,03/10/2025,"$50,001 - $100,000"
Self,--,KB HOME NOTERate/Coupon:7.25%Matures:07/15/2030,Corporate Bond,Purchase,03/05/2025,"$250,001 - $500,000"
Self,BITB,Bitwise Bitcoin ETF,Stock,Purchase,03/05/2025,"$15,001 - $50,000"
Self,BITB,Bitwise Bitcoin ETF,Stock,Purchase,03/03/2025,"$50,001 - $100,000"
Self,BITB,Bitwise Bitcoin ETF,Stock,Purchase,02/28/2025,"$15,001 - $50,000"
Self,BITB,Bitwise Bitcoin ETF,Stock,Purchase,02/27/2025,"$50,001 - $100,000"
Spouse,--,PENNSYLVANIA ST TPK COMMN OIL REVRate/Coupon:5%Matures:12/01/2025,Municipal Security,Purchase,02/25/2025,"$15,001 - $50,000"
Self,BITB,Bitwise Bitcoin ETF,Stock,Purchase,02/26/2025,"$15,001 - $50,000"
Self,BITB,Bitwise Bitcoin ETF,Stock,Purchase,02/25/2025,"$50,001 - $100,000"
Self,--,PITTSBURGH PA WTR & SWR AUTH WTR & SWRRate/Coupon:5%Matures:09/01/2044,Municipal Security,Purchase,02/24/2025,"$100,001 - $250,000"
Self,--,ALLEGHENY CNTY PA GORate/Coupon:5%Matures:12/01/2039,Municipal Security,Purchase,02/24/2025,"$250,001 - $500,000"
Self,--,PITTSBURGH PA WTR & SWR AUTH WTR & SWRRate/Coupon:5%Matures:09/01/2044,Municipal Security,Purchase,02/10/2025,"$250,001 - $500,000"
Self,--,ALLEGHENY CNTY PA GO BDSRate/Coupon:5%Matures:12/01/2039,Municipal Security,Purchase,02/10/2025,"$250,001 - $500,000"
Self,--,ALLENTOWN PA SCH DIST GO BDSRate/Coupon:5%Matures:06/01/2043,Municipal Security,Purchase,02/05/2025,"$500,001 - $1,000,000"
