Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Joint,CLF,Cleveland-Cliffs Inc. Common StockOption Type: CallStrike price:$20.00Expires:07/21/2023,Stock Option,Sale (Partial),01/05/2023,"$1,001 - $15,000"
Joint,CLF,Cleveland-Cliffs Inc. Common StockOption Type: CallStrike price:$20.00Expires:07/21/2023,Stock Option,Sale (Partial),01/05/2023,"$1,001 - $15,000"
Joint,X,United States Steel Corporation Common StockOption Type: PutStrike price:$23.00Expires:01/20/2023,Stock Option,Purchase,01/05/2023,"$1,001 - $15,000"
Joint,X,United States Steel Corporation Common Stock,Stock,Sale (Partial),01/05/2023,"$1,001 - $15,000"
Joint,X,United States Steel Corporation Common Stock,Stock,Sale (Partial),01/05/2023,"$1,001 - $15,000"
Joint,X,United States Steel Corporation Common Stock,Stock,Sale (Partial),01/05/2023,"$1,001 - $15,000"
Joint,X,United States Steel Corporation Common Stock,Stock,Sale (Partial),01/05/2023,"$15,001 - $50,000"
Joint,X,United States Steel Corporation Common Stock,Stock,Sale (Partial),01/05/2023,"$50,001 - $100,000"
Joint,CLF,Cleveland-Cliffs Inc. Common StockOption Type: CallStrike price:$20.00Expires:06/16/2023,Stock Option,Sale (Partial),01/05/2023,"$15,001 - $50,000"
Self,--,FEB 23 CME CATTLE,Commodities/Futures Contract,Purchase,01/30/2023,"$1,001 - $15,000"
Self,--,FEB 23 CME CATTLE,Commodities/Futures Contract,Purchase,01/25/2023,"$1,001 - $15,000"
Self,--,CALL JUL 23 CBT CORN,Commodities/Futures Contract,Purchase,01/18/2023,"$1,001 - $15,000"
Self,--,CALL JUL 23 CBT CORN,Commodities/Futures Contract,Sale (Full),01/10/2023,"$1,001 - $15,000"
Joint,GOLD,Barrick Gold Corporation Common Stock (BC),Stock,Purchase,12/23/2022,"$15,001 - $50,000"
Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,12/19/2022,"$1,001 - $15,000"
Joint,DIS,Walt Disney Company (The) Common Stock,Stock,Sale (Partial),12/15/2022,"$15,001 - $50,000"
Joint,PG,Procter & Gamble Company (The) Common StockOption Type: PutStrike price:$150.00Expires:07/21/2023,Stock Option,Sale (Full),12/09/2022,"$1,001 - $15,000"
Joint,KMB,Kimberly-Clark Corporation Common StockOption Type: PutStrike price:$135.00Expires:04/21/2023,Stock Option,Sale (Full),12/09/2022,"$1,001 - $15,000"
Joint,PYPL,PayPal Holdings; Inc. - Common StockOption Type: PutStrike price:$100.00Expires:01/19/2024,Stock Option,Sale (Full),12/09/2022,"$100,001 - $250,000"
Joint,PG,Procter & Gamble Company (The) Common StockOption Type: PutStrike price:$145.00Expires:06/16/2023,Stock Option,Sale (Full),12/09/2022,"$1,001 - $15,000"
Joint,CLX,Clorox Company (The) Common StockOption Type: PutStrike price:$140.00Expires:05/19/2023,Stock Option,Sale (Full),12/09/2022,"$1,001 - $15,000"
Joint,PYPL,PayPal Holdings; Inc. - Common Stock,Stock,Sale (Partial),12/09/2022,"$1,001 - $15,000"
Joint,PYPL,PayPal Holdings; Inc. - Common Stock,Stock,Sale (Partial),12/09/2022,"$1,001 - $15,000"
Joint,PYPL,PayPal Holdings; Inc. - Common Stock,Stock,Sale (Partial),12/09/2022,"$1,001 - $15,000"
Joint,PYPL,PayPal Holdings; Inc. - Common Stock,Stock,Sale (Partial),12/09/2022,"$15,001 - $50,000"
Joint,PYPL,PayPal Holdings; Inc. - Common Stock,Stock,Sale (Partial),12/09/2022,"$50,001 - $100,000"
Joint,PYPL,PayPal Holdings; Inc. - Common Stock,Stock,Sale (Partial),12/09/2022,"$100,001 - $250,000"
Joint,PYPL,PayPal Holdings; Inc. - Common Stock,Stock,Purchase,12/08/2022,"$15,001 - $50,000"
Joint,GOLD,Barrick Gold Corporation Common Stock (BC),Stock,Purchase,12/06/2022,"$50,001 - $100,000"
Joint,PYPL,PayPal Holdings; Inc. - Common Stock,Stock,Purchase,12/05/2022,"$250,001 - $500,000"
Joint,QCOM,QUALCOMM Incorporated - Common StockOption Type: PutStrike price:$140.00Expires:09/15/23,Stock Option,Sale (Full),12/02/2022,"$15,001 - $50,000"
Joint,QCOM,QUALCOMM Incorporated - Common Stock,Stock,Sale (Partial),12/02/2022,"$50,001 - $100,000"
Joint,QCOM,QUALCOMM Incorporated - Common Stock,Stock,Purchase,12/01/2022,"$100,001 - $250,000"
Joint,GOLD,Barrick Gold Corporation Common Stock (BC),Stock,Purchase,12/01/2022,"$1,001 - $15,000"
Self,--,MAR 23 CBT CORN,Commodities/Futures Contract,Sale (Full),12/28/2022,"$1,001 - $15,000"
Self,--,DEC 23 CBT CORN,Commodities/Futures Contract,Sale (Full),12/23/2022,"$1,001 - $15,000"
Self,--,JUL 23 CBT CORN,Commodities/Futures Contract,Purchase,12/06/2022,"$1,001 - $15,000"
Joint,TSM,Taiwan Semiconductor Manufacturing Company Ltd.Option Type: PutStrike price:$75.00Expires:09/15/2023,Stock Option,Sale (Full),11/23/2022,"$1,001 - $15,000"
Joint,TSM,Taiwan Semiconductor Manufacturing Company Ltd.Option Type: PutStrike price:$75.00Expires:09/15/2023,Stock Option,Sale (Full),11/23/2022,"$1,001 - $15,000"
Joint,MSFT,Microsoft Corporation - Common StockOption Type: PutStrike price:$225.00Expires:09/15/2023,Stock Option,Sale (Full),11/23/2022,"$15,001 - $50,000"
Joint,MSFT,Microsoft Corporation - Common StockOption Type: CallStrike price:$265.00Expires:04/21/2023,Stock Option,Purchase,11/23/2022,"$1,001 - $15,000"
Joint,INTC,Intel Corporation - Common StockOption Type: PutStrike price:$30.00Expires:09/15/2023,Stock Option,Sale (Full),11/22/2022,"$15,001 - $50,000"
Joint,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),11/22/2022,"$100,001 - $250,000"
Joint,F,Ford Motor Company Common Stock,Stock,Sale (Full),11/22/2022,"$100,001 - $250,000"
Joint,F,Ford Motor Company Common Stock,Stock,Purchase,11/17/2022,"$100,001 - $250,000"
Joint,INTC,Intel Corporation - Common Stock,Stock,Purchase,11/09/2022,"$100,001 - $250,000"
Joint,PYPL,PayPal Holdings; Inc. - Common StockOption Type: PutStrike price:$100.00Expires:01/19/2024,Stock Option,Sale (Full),11/08/2022,"$1,001 - $15,000"
Joint,PYPL,PayPal Holdings; Inc. - Common StockOption Type: PutStrike price:$100.00Expires:01/19/2024,Stock Option,Sale (Full),11/08/2022,"$1,001 - $15,000"
Joint,PYPL,PayPal Holdings; Inc. - Common StockOption Type: PutStrike price:$100.00Expires:01/19/2024,Stock Option,Sale (Full),11/08/2022,"$50,001 - $100,000"
Joint,PYPL,PayPal Holdings; Inc. - Common Stock,Stock,Sale (Partial),11/08/2022,"$100,001 - $250,000"
Joint,ATVI,Activision Blizzard; Inc - Common Stock,Stock,Purchase,11/08/2022,"$100,001 - $250,000"
Joint,PYPL,PayPal Holdings; Inc. - Common Stock,Stock,Purchase,11/07/2022,"$100,001 - $250,000"
Joint,CLF,Cleveland-Cliffs Inc. Common Stock,Stock,Purchase,11/03/2022,"$50,001 - $100,000"
Joint,NU,Nu Holdings Ltd. Class A Ordinary Shares,Stock,Purchase,11/01/2022,"$1,001 - $15,000"
Joint,CLF,Cleveland-Cliffs Inc. Common Stock,Stock,Purchase,11/01/2022,"$1,001 - $15,000"
Joint,X,United States Steel Corporation Common StockOption Type: CallStrike price:$25.00Expires:04/21/2023,Stock Option,Sale (Full),11/08/2022,"$1,001 - $15,000"
Self,--,DEC 22 CME CATTLE,Commodities/Futures Contract,Purchase,11/23/2022,"$1,001 - $15,000"
Self,--,DEC 22 CME CATTLE,Commodities/Futures Contract,Purchase,11/22/2022,"$1,001 - $15,000"
Self,--,FEB 23 CME CATTLE,Commodities/Futures Contract,Sale (Full),11/15/2022,"$1,001 - $15,000"
Joint,MSFT,Microsoft Corporation - Common StockOption Type: Short SaleStrike price:$245.00Expires:06/16/2023,Stock Option,Sale (Full),10/28/2022,"$1,001 - $15,000"
Joint,CLF,Cleveland-Cliffs Inc. Common Stock,Stock,Purchase,10/31/2022,"$15,001 - $50,000"
Joint,MSFT,Microsoft Corporation - Common StockOption Type: Short SaleStrike price:$245.00Expires:06/16/2023,Stock Option,Sale (Full),10/28/2022,"$1,001 - $15,000"
