Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,--,Wisconsin St Hlth & EdlRate/Coupon:5.0%Matures:12/15/2023,Municipal Security,Sale (Full),12/20/2019,"$100,001 - $250,000"
Self,--,Pacur; LLCCompany:Pacur; LLC (Oshkosh; WI)Description:Manufacturing - Plastic Extrusion,Other Securities,Sale (Full),03/02/2020,"$5,000,001 - $25,000,000"
