Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Self,BEEP,Mobile Infrastructure Corp,Stock,Sale (Full),03/17/2025,"$15,001 - $50,000"
Self,--,JP Morgan Chase Financial Company LLC Trigger Autocallable Contingent Yield NotesCompany:JP Morgan Chase Financial Company LLC (New York; NY)Description:Structured Note,Other Securities,Purchase,04/02/2025,"$1,001 - $15,000"
