Owner,Ticker,Asset Name,Asset Type,Transaction Type,Transaction Date,Amount
Spouse,JNJ,Johnson & Johnson,Stock,Purchase,03/31/2016,"$1,001 - $15,000"
Spouse,EMR,Emerson Electric Co.,Stock,Purchase,03/31/2016,"$1,001 - $15,000"
Spouse,EV,Eaton Vance Corp.,Stock,Purchase,03/31/2016,"$1,001 - $15,000"
Spouse,DIS,The Walt Disney Company,Stock,Purchase,03/31/2016,"$1,001 - $15,000"
Spouse,CSCO,Cisco Systems; Inc.,Stock,Purchase,03/31/2016,"$1,001 - $15,000"
Spouse,BLK,BlackRock; Inc.,Stock,Purchase,03/31/2016,"$1,001 - $15,000"
Spouse,ABT,Abbott Laboratories,Stock,Purchase,03/31/2016,"$1,001 - $15,000"
Spouse,AFL,Aflac Incorporated,Stock,Purchase,03/31/2016,"$1,001 - $15,000"
Spouse,AAPL,Apple Inc.,Stock,Sale (Partial),08/08/2017,"$1,001 - $15,000"
Spouse,FRT,Federal Realty Investment Trust,Stock,Purchase,03/29/2017,"$1,001 - $15,000"
Spouse,TGT,Target Corporation,Stock,Purchase,03/29/2017,"$1,001 - $15,000"
Spouse,SO,The Southern Company,Stock,Sale (Full),03/29/2017,"$1,001 - $15,000"
Spouse,LOW,Lowe's Companies; Inc.,Stock,Sale (Partial),03/29/2017,"$1,001 - $15,000"
Spouse,AMT,American Tower Corporation,Stock,Sale (Full),03/29/2017,"$1,001 - $15,000"
Joint,--,NBL-Noble Energy; Inc.,Stock,Sale (Full),02/15/2017,"$1,001 - $15,000"
Spouse,CVX,Chevron Corporation,Stock,Sale (Partial),10/31/2016,"$1,001 - $15,000"
Spouse,QCOM,QUALCOMM Incorporated,Stock,Sale (Partial),10/31/2016,"$1,001 - $15,000"
Spouse,PX,Praxair Inc.,Stock,Sale (Full),10/31/2016,"$1,001 - $15,000"
Spouse,NSC,Norfolk Southern Corporation,Stock,Sale (Full),10/31/2016,"$1,001 - $15,000"
Spouse,JNJ,Johnson & Johnson,Stock,Sale (Full),10/31/2016,"$1,001 - $15,000"
Spouse,EV,Eaton Vance Corp.,Stock,Sale (Full),10/31/2016,"$1,001 - $15,000"
Spouse,VFC,V.F. Corporation,Stock,Purchase,10/31/2016,"$1,001 - $15,000"
Spouse,PPG,PPG Industries; Inc.,Stock,Purchase,10/31/2016,"$1,001 - $15,000"
Spouse,LOW,Lowe's Companies; Inc.,Stock,Purchase,10/31/2016,"$1,001 - $15,000"
Spouse,GWW,W.W. Grainger; Inc.,Stock,Purchase,10/31/2016,"$1,001 - $15,000"
Spouse,CVS,CVS Health Corporation,Stock,Purchase,10/31/2016,"$1,001 - $15,000"
Spouse,AMGN,Amgen Inc.,Stock,Purchase,10/31/2016,"$1,001 - $15,000"
Spouse,--,INTC-Intel Corporation (NASDAQ),Stock,Sale (Full),12/30/2015,"$1,001 - $15,000"
Spouse,--,CMI-Cummins Inc. (NYSE),Stock,Purchase,12/30/2015,"$1,001 - $15,000"
Spouse,--,AAPL-Apple Inc. (NASDAQ),Stock,Purchase,12/30/2015,"$1,001 - $15,000"
Spouse,WMT,Wal-Mart Stores Inc.,Stock,Sale (Partial),07/15/2016,"$1,001 - $15,000"
Spouse,SO,Southern Company,Stock,Sale (Partial),07/15/2016,"$1,001 - $15,000"
